id,phi0,epsr,epsv,thetasf,rp_kep,ra_kep,alpha,ra,dt1,dt2,x_lpo,y_lpo,z_lpo,xdot_lpo,ydot_lpo,zdot_lpo,m_lpo,x_ra,y_ra,z_ra,xdot_ra,ydot_ra,zdot_ra,m_ra,x_rp,y_rp,z_rp,xdot_rp,ydot_rp,zdot_rp,m_rp,x_lr,y_lr,z_lr,xdot_lr,ydot_lr,zdot_lr,m_lr,t_lr,tof,m0,lfb
1.0,0.0,1.0e-5,1.0e-5,0.0,0.022549860426763334,5.71552211357052,2.4415238391990863,4.222280186459196,13.955465220971474,9.357887956150469,387.6985480010656,-2.7938137460218818e-6,5.615175261557575e-22,1.0294967931751243e-5,-1.2038076492477465,-2.899524118741424e-31,1.0,390.173894035038,-3.9997466678974525,7.246353516805466e-22,-0.10222078279985834,-0.036011805134123026,2.440283621087662e-22,1.0,388.79293222608806,0.009533561682599317,0.0,-6.023872586833033,-7.140260922570594,0.0,1.0,388.78156541064436,-0.017443949244867786,-1.320476527000296e-22,-1.1301593213145493,-7.856461890432535,-3.048549308193068e-20,1.0,23.309985725772172,23.313353177121943,1.0,0.0
2.0,0.0,1.0e-5,1.0e-5,3.141592653589793,0.027779917025527134,5.301425870840991,-0.7034300156801688,4.227672735867407,13.982365288194462,9.30497966048636,389.9439293174633,2.7938137461593717e-6,5.615175261557575e-22,-1.0294967931898668e-5,1.2038076492477465,-2.899524118741424e-31,1.0,387.4875109316527,4.011781039662586,6.838002782600243e-22,0.10000608897442786,0.037493968410147516,2.4453257920218814e-22,1.0,388.853369190743,-0.012715173068674633,0.0,5.4432502683568895,6.41248600573659,0.0,1.0,388.8633675259301,0.004387249035324652,-8.570749802614401e-23,2.825978958611153,7.4154352578673475,-3.0810880010966813e-20,1.0,23.28494153222924,23.287344948680822,1.0,0.0
3.0,0.37699111843077515,1.0e-5,1.0e-5,0.20943951023931953,2.2071098814021625e-6,4.438152190831401,0.09705076768281369,3.849916332229145,12.93899016081585,8.844782431219004,387.66676618571773,0.1879837595930895,-1.1601610464139278e-20,-0.20029296469529123,-0.952258832374585,-1.357239996977819e-20,1.0,391.08011651761547,-3.1175834529674185,-2.24970172878782e-21,-0.08717424431274728,-0.06656009904940766,-5.627916044848178e-21,1.0,388.82195363648293,-0.012128422512242268,0.0,-425.5808933905975,-845.004414140432,0.0,1.0,388.84957226833234,-0.02662381026914819,4.481922496095877e-21,7.05339060017637,-3.626304781260104,5.766735880436424e-19,1.0,21.78109943852848,21.783772592034854,1.0,0.0
4.0,0.37699111843077515,1.0e-5,1.0e-5,3.3510321638291125,0.00194124665777056,3.6252163128490085,-0.5224861357508364,3.794976481264283,12.752266738387664,8.540440599629402,389.97571113281117,-0.18798375959308933,-1.1601610464139278e-20,0.2002929646952911,0.952258832374585,-1.357239996977819e-20,1.0,386.654729445751,3.115779889708253,-1.9555970016408892e-21,0.07602615060430182,0.05910143885238435,-5.680060137096079e-21,1.0,388.81696507279537,0.009638701230339806,0.0,15.514020574085063,27.86607105170246,0.0,1.0,388.798686065599,0.036998409313006,4.422685451381536e-21,-5.760380248412233,5.442324026232042,5.851650981504385e-19,1.0,21.289797673917846,21.292707338017067,1.0,0.0
5.0,0.5026548245743668,1.0e-5,1.0e-5,1.6755160819145563,0.0028336436297483644,3.9657492051407597,-0.1590980411803408,3.681834286418393,15.475899508306934,9.058333337096403,388.94587653032397,1.1731086669991824,-3.6494151766955725e-20,-0.9390399784942237,0.09865078797401317,3.1993579372219672e-24,1.0,385.94837517692093,2.302728625883456,1.1247299118783033e-19,0.05693103579189618,0.07571360496140299,2.4107403254453715e-21,1.0,388.8328326114709,0.007909846874653875,0.0,4.369906941544436,26.031426957599194,0.0,1.0,388.8077867328305,0.030234068359669283,-7.307335516756039e-21,-7.071282531242713,3.5839497904242767,-8.380093839393805e-19,1.0,24.531233507156635,24.534232845403338,1.0,0.0
6.0,0.5026548245743668,1.0e-5,1.0e-5,4.817108735504349,0.009031140813475145,3.695904192434122,-3.028019157487431,3.8009107597505327,16.268019628720413,9.902120124457866,388.69660078820493,-1.1731086669991824,-3.6494151766955725e-20,0.9390399784942237,-0.09865078797401285,3.1993579372219672e-24,1.0,391.952060719948,-2.155197398830219,1.1366485137142469e-19,-0.06929404939743147,-0.10543179324123546,2.664549381284908e-21,1.0,388.80339011310696,0.007303187990351885,0.0,1.6326435389891065,-14.682178265964662,0.0,1.0,389.89384026782426,-0.10089786723078838,-1.6201447898277618e-20,1.148109409977184,-0.14148004888517487,1.3202438399015394e-20,1.0,25.57800118781674,26.17013975317828,1.0,1.0
7.0,2.1362830044410592,1.0e-5,1.0e-5,2.9321531433504737,0.02302707982067754,2.5468222196506285,-0.34755098942111523,3.5274349559168474,13.299048031857064,8.170197618029094,389.9099711309468,0.297950410967015,8.289894187877836e-22,-0.27114612587365616,1.1060409720111077,-3.3322067858187184e-21,1.0,386.27174153081245,2.4377985479196345,7.296948845156022e-21,0.029905634566568414,0.03829957395010028,8.849470576137738e-24,1.0,388.834446101744,0.0009157026340567533,0.0,3.1280788616500534,8.674402225938747,0.0,1.0,388.83595632543796,0.029603682166156556,-2.178100200918801e-22,-1.5641105021604598,7.754374664026258,-3.627070559884829e-20,1.0,21.4659267789861,21.469245649886158,1.0,0.0
8.0,2.1362830044410592,1.0e-5,1.0e-5,6.073745796940266,0.025595492676105967,2.5492105115518457,2.8022445424261213,3.535843430960033,13.3024322504247,8.298979727539171,387.7325061875821,-0.29795041096701563,8.289894187877836e-22,0.2711461258736568,-1.1060409720111075,-3.3322067858187184e-21,1.0,391.38583410315374,-2.4341402953497813,7.311437775908948e-21,-0.030646377856554573,-0.033637181166315644,-1.336912499602783e-23,1.0,388.8044168093249,-0.0012016509083590142,0.0,-2.9011284852820314,-8.246542308197437,0.0,1.0,388.8018274218654,-0.02575954524597783,-1.9562993131415403e-22,0.8378387213155578,-7.866147365123851,-3.7241153614349745e-20,1.0,21.598484833069215,21.60141197796387,1.0,0.0
9.0,3.015928947446201,1.0e-5,1.0e-5,6.073745796940266,0.0001614460552881304,4.362199853109045,2.719391865944804,3.7749646481392785,13.670349347888997,8.832571706788048,387.72491653459275,-0.24218071335475413,6.296558706291932e-22,0.2571778726441707,-1.1748590853789034,-1.93314106422295e-22,1.0,391.2818519028659,-2.86282038558383,1.8206837026655273e-21,-0.0771484574713799,-0.06894114367358266,2.6834115031445454e-22,1.0,388.8188247178227,-0.01187810873508952,0.0,-40.90675371988823,-102.77986911709435,0.0,1.0,388.8460057920601,-0.027497005408159657,-2.697023204164057e-22,7.14091353702042,-3.4496412547865307,-3.273949380676497e-20,1.0,22.500227562396088,22.502921054677046,1.0,0.0
10.0,3.141592653589793,1.0e-5,1.0e-5,2.9321531433504737,0.014995338472354841,2.941600108990564,-0.3121569486384332,3.564874164147576,13.387116916863782,8.438741866650602,389.9100765253605,0.2997020840093945,8.025968350632599e-22,-0.27016482410594195,1.102091695030414,-3.542012408378627e-21,1.0,386.19773856081173,2.4136228039247203,7.659914664262779e-21,0.038703662882267585,0.0418245294234687,-3.5317360534289956e-23,1.0,388.83034321652667,0.006415420416110778,0.0,3.495493457975978,10.9026369002605,0.0,1.0,388.82427751078615,0.041081785036875776,-2.7206132312470833e-22,-3.8118759723029534,6.938799228916494,-3.456600979008931e-20,1.0,21.822140551684743,21.825858783514384,1.0,0.0
11.0,3.141592653589793,1.0e-5,1.0e-5,6.073745796940266,0.017281671051233714,2.989968670232042,2.8394914919503864,3.574313343613203,13.575818777228159,8.396934978012984,387.7324007931684,-0.29970208400939513,8.025968350632599e-22,0.27016482410594256,-1.1020916950304138,-3.542012408378627e-21,1.0,391.468023452333,-2.4021336635400785,7.679685651028657e-21,-0.03593691032398319,-0.04783608199800074,-2.0211823079989237e-23,1.0,388.8083699866593,-0.006474159030815204,0.0,-3.158152860011303,-10.182949445215352,0.0,1.0,388.81261800568285,-0.040272767849622276,-2.596694007732281e-22,3.3601368537494056,-7.169244688450372,-3.4983628910896884e-20,1.0,21.9690568522601,21.972753755241143,1.0,0.0
12.0,4.021238596594935,1.0e-5,1.0e-5,2.9321531433504737,0.0008058222244081221,4.000444096962055,-0.427577941727911,3.7365297697038855,13.535676406285615,8.610969540855043,389.91696619984634,0.2450809465200896,6.523604842437888e-22,-0.2593027694027613,1.1734988875714192,-2.6777331732927745e-22,1.0,386.41025545313573,2.854612880873456,1.9579234858045074e-21,0.07077017262252662,0.06497065087901793,2.7504975121740737e-22,1.0,388.8202557520827,0.011709012686069942,0.0,19.586751273100102,45.4713692700056,0.0,1.0,388.79624031518136,0.03278895187154061,-2.7471439211074254e-22,-6.690273011331498,4.253474368346684,-3.347248418351761e-20,1.0,22.14387068174111,22.14664594714066,1.0,0.0
13.0,4.021238596594935,1.0e-5,1.0e-5,6.073745796940266,0.002630931379754509,3.8151843179555294,2.722225881374668,3.7247893758137094,13.491361630263674,8.621281772274573,387.72551111868256,-0.24508094652009021,6.523604842437888e-22,0.259302769402762,-1.1734988875714192,-2.6777331732927745e-22,1.0,391.21427530463467,-2.8543705975380886,1.9839851311871915e-21,-0.06733536992567878,-0.058269467972996744,2.7068816763393114e-22,1.0,388.82093088532866,-0.010913090425968252,0.0,-10.976298280474829,-25.09887899902407,0.0,1.0,388.84021001125353,-0.03820114864253581,-2.655784192087616e-22,6.044419563791031,-5.127676384596795,-3.327730951520944e-20,1.0,22.10966302989395,22.112643402538247,1.0,0.0
14.0,4.146902302738527,1.0e-5,1.0e-5,2.9321531433504737,0.008570847374331307,3.507848800189724,-0.2647288870242364,3.6081045968646577,13.62960686274436,8.631323913228254,389.9102293007801,0.3013799647915125,7.709318811057124e-22,-0.2690872618252846,1.098130318123593,-3.757304971805958e-21,1.0,386.10993508825857,2.3805990270867974,8.042652871319e-21,0.04576772880745193,0.05442817339662041,-5.158320171372215e-23,1.0,388.8290619904955,0.009910832182792262,0.0,3.9478575169124714,14.641256723869564,0.0,1.0,388.8143515959657,0.04266031797254724,-3.169530681550304e-22,-5.46796606415677,5.734550125718245,-3.534184741197907e-20,1.0,22.25744295936815,22.260930775972614,1.0,0.0
