id,phi0,epsr,epsv,thetasf,rp_kep,ra_kep,alpha,ra,dt1,dt2,x_lpo,y_lpo,z_lpo,xdot_lpo,ydot_lpo,zdot_lpo,m_lpo,x_ra,y_ra,z_ra,xdot_ra,ydot_ra,zdot_ra,m_ra,x_rp,y_rp,z_rp,xdot_rp,ydot_rp,zdot_rp,m_rp,x_lr,y_lr,z_lr,xdot_lr,ydot_lr,zdot_lr,m_lr,t_lr,tof,lfb
114,1.717403984,1.00E-05,1.00E-05,4.50294947,0.015456536,2.291066386,-0.385730073,2.362390603,13.19774768,4.385180818,388.9819075,-1.1413033,-7.71E-21,1.007813117,0.199979325,2.51E-20,1,386.7483074,1.133068911,-3.65E-20,-0.062417932,-0.104412453,8.51E-21,1.026711671,388.8313894,-0.017227884,0,4.239398139,10.44000998,0,1.037459978,388.8313894,-0.017227884,3.07E-22,4.239398139,10.44000998,-7.74E-19,1.037459978,17.58292849,17.58292849,0
115,1.717403984,1.00E-05,1.00E-05,5.026548246,0.001739247,53.63814785,-2.469949517,3.022515387,10.61983535,6.625284764,388.3897303,-1.068732047,-7.71E-21,0.972781424,-0.330719383,2.51E-20,1,391.5615574,1.275245959,-2.97E-20,0.001113359,-0.001745226,5.76E-21,1.020393073,388.8134087,-0.011368008,0,20.97267126,-26.38297049,0,1.036631992,388.8134087,-0.011368008,2.55E-23,20.97267126,-26.38297049,-4.65E-18,1.036631992,17.24512011,17.24512011,0
116,1.717403984,1.00E-05,1.00E-05,5.131268001,0.002347321,7.288772081,-2.526799194,2.961278226,10.37091018,6.446424054,388.2803812,-1.017772511,-7.71E-21,0.932882836,-0.430591015,2.51E-20,1,391.5587886,1.129154197,-2.09E-20,-0.00335795,0.009025633,6.83E-21,1.019782945,388.8160765,-0.013063275,0,16.73099643,-23.69568041,0,1.035583467,388.8160765,-0.013063275,2.89E-23,16.73099643,-23.69568041,-5.17E-18,1.035583467,16.81733423,16.81733423,0
117,1.717403984,1.00E-05,1.00E-05,5.235987756,0.00095994,15.94314046,-2.596723749,2.925191036,10.27023616,6.310779936,388.1769579,-0.955662047,-7.71E-21,0.882763389,-0.525745002,2.51E-20,1,391.5894147,0.945486066,-1.53E-20,-0.001176994,0.009817788,7.42E-21,1.019536188,388.8185252,-0.012499839,0,23.51318601,-38.79632025,0,1.035004239,388.8185252,-0.012499839,1.03E-23,23.51318601,-38.79632025,-1.51E-17,1.035004239,16.5810161,16.5810161,0
118,1.759291886,1.00E-05,1.00E-05,0.20943951,0.007461455,2.267303306,2.015881451,2.215840512,7.953983313,9.483658952,387.7218928,0.318187576,-5.13E-21,-0.240901881,-1.02973723,3.56E-20,1,388.5061265,-2.193320194,-5.92E-20,0.231554152,-0.036814091,7.85E-23,1.013858931,388.8082426,0.013939845,0,-14.66283733,-6.99428559,0,1.037103874,388.8082426,0.013939845,2.29E-22,-14.66283733,-6.99428559,6.46E-19,1.037103874,17.43764227,17.43764227,0
119,1.759291886,1.00E-05,1.00E-05,1.466076572,0.00980057,2.168477465,-1.157607473,2.214618002,10.16327266,9.4416143,388.7841365,1.143865445,-5.13E-21,-1.053781078,-0.089095,3.56E-20,1,389.184895,2.184556461,4.98E-20,-0.230421622,0.045454082,-8.52E-21,1.019274014,388.8340231,-0.017302126,0,12.97410808,5.688208647,0,1.042415904,388.8340231,-0.017302126,-2.73E-22,12.97410808,5.688208647,1.20E-18,1.042415904,19.60488696,19.60488696,0
120,1.759291886,1.00E-05,1.00E-05,1.780235837,0.00794136,2.861001272,0.584504286,2.884239561,10.32019479,6.236589366,389.1394262,1.099345894,-5.13E-21,-1.02973723,0.240901881,3.56E-20,1,386.1504939,-1.089018127,-3.35E-20,0.011961566,-0.032572197,8.31E-21,1.019658639,388.8256841,0.016335802,0,-8.69123951,13.13619628,0,1.034944845,388.8256841,0.016335802,1.47E-22,-8.69123951,13.13619628,-1.54E-18,1.034944845,16.55678416,16.55678416,0
121,1.759291886,1.00E-05,1.00E-05,4.921828491,0.010050042,2.50701915,-2.561621615,2.857234548,10.16836361,6.154882374,388.5030511,-1.099345894,-5.13E-21,1.02973723,-0.240901881,3.56E-20,1,391.4599695,1.095850764,-3.13E-20,-0.016514236,0.040262854,8.63E-21,1.019286493,388.8175217,-0.016716485,0,7.668104328,-11.70475902,0,1.034372431,388.8175217,-0.016716485,1.81E-22,7.668104328,-11.70475902,-1.34E-18,1.034372431,16.32324598,16.32324598,0
122,1.801179788,1.00E-05,1.00E-05,0.20943951,0.030050894,2.786017737,-0.709558434,2.335408772,11.15386304,4.169010775,387.7282956,0.313823331,9.02E-23,-0.254851257,-1.059558504,4.74E-20,1,387.3660005,1.826585874,4.86E-20,-0.101979088,-0.075142818,1.01E-20,1.021702003,388.8410425,-0.03135399,0,5.254309403,6.118475786,0,1.031920466,388.8410425,-0.03135399,-5.85E-22,5.254309403,6.118475786,-8.05E-19,1.031920466,15.32287381,15.32287381,0
123,1.801179788,1.00E-05,1.00E-05,1.675516082,0.010096135,2.165299962,0.49406321,2.796253061,10.22421608,5.962760491,389.0190992,1.119759266,9.02E-23,-1.080393342,0.142701133,4.74E-20,1,386.1736008,-0.89946937,-4.25E-20,0.014878782,-0.051671831,1.11E-20,1.01942339,388.8229979,0.014626721,0,-6.618212429,12.28737924,0,1.034038427,388.8229979,0.014626721,2.46E-22,-6.618212429,12.28737924,-1.60E-18,1.034038427,16.18697657,16.18697657,0
124,1.801179788,1.00E-05,1.00E-05,4.817108736,0.013500789,2.008739454,-2.65204439,2.766302632,10.0425444,5.900732449,388.6233781,-1.119759266,9.02E-23,1.080393342,-0.142701133,4.74E-20,1,391.4329731,0.911741857,-3.90E-20,-0.021624829,0.061573377,1.16E-20,1.018978103,388.8184723,-0.014344557,0,5.669359942,-10.64053023,0,1.033441106,388.8184723,-0.014344557,3.19E-22,5.669359942,-10.64053023,-1.32E-18,1.033441106,15.94327685,15.94327685,0
125,1.84306769,1.00E-05,1.00E-05,1.570796327,0.000306381,6.828811484,0.430625076,2.855244291,10.72235769,6.10378421,388.8925296,1.128826642,8.68E-21,-1.122320804,0.034274052,5.84E-20,1,386.0439138,-0.662485275,-7.27E-20,0.002162997,-0.018059475,1.16E-20,1.020644361,388.8198165,0.012158892,0,-33.52067121,72.96972536,0,1.035605055,388.8198165,0.012158892,1.08E-23,-33.52067123,72.96972535,-3.99E-17,1.035605055,16.8261419,16.8261419,0
126,1.84306769,1.00E-05,1.00E-05,2.408554368,0.003693137,2.161434253,0.196794381,2.123302232,7.713682703,9.019974255,389.7078233,0.70235293,8.68E-21,-0.725508616,0.856980715,5.84E-20,1,386.7129471,0.252029535,5.69E-20,-0.030741777,-0.256337389,1.84E-20,1.013269942,388.8318388,0.010668945,0,-4.518536562,22.66352347,0,1.035378369,388.8318388,0.010668945,-2.33E-23,-4.518536562,22.66352347,-1.05E-17,1.035378369,16.73365696,16.73365696,0
127,1.84306769,1.00E-05,1.00E-05,2.722713633,0.012841056,2.173785426,-0.330012894,2.378215761,8.343521159,4.476024283,389.8814698,0.394007604,8.68E-21,-0.425178092,1.039231585,5.84E-20,1,386.6641163,1.001365657,4.79E-20,-0.052024251,-0.10826279,1.79E-20,1.014813709,388.8281434,-0.015122227,0,4.007744854,11.70010319,0,1.025784678,388.8281434,-0.015122227,-1.96E-22,4.007744854,11.70010319,-3.47E-18,1.025784678,12.81954544,12.81954544,0
128,1.84306769,1.00E-05,1.00E-05,3.246312409,0.004512496,2.107159785,-1.306732397,2.668167831,8.937017225,4.825947305,389.9364295,-0.188894959,8.68E-21,0.151400764,1.112589999,5.84E-20,1,388.5227537,2.651419678,-9.23E-20,-0.052824333,-0.002485489,1.20E-20,1.016268398,388.8107121,-0.00109355,0,20.17746054,5.455537382,0,1.028097047,388.8107121,-0.00109355,1.56E-22,20.17746054,5.455537382,-6.16E-18,1.028097047,13.76296453,13.76296453,0
129,1.84306769,1.00E-05,1.00E-05,4.71238898,0.001888063,2.297301637,-2.721393842,2.81296967,10.53786547,5.947344833,388.7499477,-1.128826642,8.68E-21,1.122320804,-0.034274052,5.84E-20,1,391.552704,0.672231759,-6.80E-20,-0.004522566,0.032779797,1.25E-20,1.020192161,388.8248638,-0.011680092,0,13.19083167,-29.52217128,0,1.034769414,388.8248638,-0.011680092,6.51E-23,13.19083167,-29.52217128,-8.13E-18,1.034769414,16.48521031,16.48521031,0
130,1.84306769,1.00E-05,1.00E-05,5.864306287,0.018328561,2.213253293,2.817673554,2.358220425,8.272791351,4.443397735,387.7610076,-0.394007604,8.68E-21,0.425178092,-1.039231585,5.84E-20,1,390.9634437,-0.985982231,4.95E-20,0.05534703,0.118255656,1.77E-20,1.014640346,388.8080361,0.017245266,0,-3.290944309,-9.801928494,0,1.025531346,388.8080361,0.017245266,-2.93E-22,-3.290944309,-9.801928494,-2.40E-18,1.025531346,12.71618909,12.71618909,0
131,1.884955592,1.00E-05,1.00E-05,2.617993878,0.001003787,4.211374337,0.056473527,2.076756767,7.574980232,9.136852516,389.824545,0.512751005,2.12E-20,-0.546896544,1.016959421,6.53E-20,1,386.88237,0.744114812,8.50E-20,-0.09579374,-0.240958609,1.97E-20,1.012929975,388.8309658,0.00851314,0,-2.503812403,44.28889423,0,1.035324877,388.8309658,0.00851314,-3.11E-23,-2.503812403,44.28889423,-5.24E-17,1.035324877,16.71183275,16.71183275,0
