id,phi0,epsr,epsv,thetasf,rp_kep,ra_kep,alpha,ra,dt1,dt2,x_lpo,y_lpo,z_lpo,xdot_lpo,ydot_lpo,zdot_lpo,m_lpo,x_ra,y_ra,z_ra,xdot_ra,ydot_ra,zdot_ra,m_ra,x_rp,y_rp,z_rp,xdot_rp,ydot_rp,zdot_rp,m_rp,x_lr,y_lr,z_lr,xdot_lr,ydot_lr,zdot_lr,m_lr,t_lr,tof,lfb
1.0,0.20943951023931956,1.0e-5,1.0e-5,3.455751918948772,0.011797334921676806,2.1831497334652195,-1.2843853375139698,2.592195684124901,8.876850823146508,4.699882495621244,389.92665234763496,-0.27399900568818075,-1.345164854335673e-23,0.30818346651221934,1.0366170148075944,-7.406841086086428e-22,1.0,388.54176286800976,2.577085902118578,1.4046596292977095e-21,-0.06576426606206408,-0.0008489127307754777,-6.178971620210052e-23,1.0161209274228298,388.8129963622299,-0.007621895491816277,0.0,12.380446079177288,3.6461446069952452,0.0,1.026330409652017,388.738355434527,0.9777307784087491,6.289879768406644e-22,-0.16244634431648286,1.103126764768901,6.573424513330682e-22,1.026330409652017,13.042197551761332,13.576733318767753,2.0
2.0,0.3769911184307752,1.0e-5,1.0e-5,3.560471674068432,0.012513841213118906,2.3085798965217514,-1.2065153845878465,2.5341269104044972,8.478075072493075,4.617608979815124,389.9114376315569,-0.423836287660444,-1.2937299301548574e-21,0.3938585960892794,0.8896741782460102,-1.5119894491429266e-21,1.0,388.34416418998603,2.488814808056026,1.1366115566360655e-21,-0.07360034751569727,-0.008481654578228652,-7.9405664019891925e-22,1.0151435072383062,388.81355244993557,-0.012073722482301544,0.0,11.708864678824398,4.464569401226497,0.0,1.0251388349766726,388.66723482125974,0.9678297356148172,2.52565872194584e-21,-0.2421553622984509,1.0751820886738126,1.0511324429641472e-21,1.0251388349766726,12.556049328367662,13.095684052308199,2.0
3.0,0.5445427266222308,1.0e-5,1.0e-5,3.560471674068432,0.021560455629228165,2.536073227177578,-1.2962993879525002,2.562552431085223,8.430171926377172,4.6558587728095215,389.88852287403864,-0.4994059332717301,-5.373262774534465e-21,0.38516668811705684,0.8661824827433786,1.802156128946887e-21,1.0,388.6268166677814,2.5551663451306927,-7.948907342050982e-21,-0.07794005987318171,-0.003997725969852701,-2.050836123432782e-21,1.0150260941395661,388.8149421734455,-0.021242755893378956,0.0,9.17533005742527,2.5838241763458623,0.0,1.0251052729552985,388.81489205019193,0.9794138801484101,3.088152028369802e-21,-0.12399365736302559,1.1095568937646056,-2.0976508534543425e-21,1.0251052729552985,12.542356419652334,13.086030699186693,2.0
4.0,1.3613568165555772,1.0e-5,1.0e-5,3.560471674068432,0.0333140994358745,2.554561983243828,-1.2103341901106206,2.4656800498276947,8.316670983636628,4.473117066040809,389.9111425720447,-0.41768907063478306,-1.0784122829380449e-21,0.3957128032351723,0.8969707732609359,-1.4925415552376985e-21,1.0,388.42779559062535,2.4340872334117676,1.3974229218292518e-21,-0.1018202705899226,-0.01097356073130905,-7.140941611152447e-22,1.0147478974015591,388.8214336999294,-0.03493041766878422,0.0,7.159541179578568,2.6986498322944437,0.0,1.0243304036753234,388.7874720232998,0.9836787778358647,2.319436055711803e-21,-0.19884828435572297,1.0770634446822007,1.1302574953713181e-21,1.0243304036753234,12.22621901588134,12.789788049677437,2.0
5.0,1.382300767579509,1.0e-5,1.0e-5,3.560471674068432,0.007901143593385274,2.168570966048788,-1.2033510162257188,2.5567095971814813,8.512089709158118,4.688583135207557,389.91144523778127,-0.4260118468843457,-1.3727756956639407e-21,0.3932373817950375,0.8873767835176241,-1.5128543449274085e-21,1.0,388.31674999922785,2.5064427294902165,1.0136376278739136e-21,-0.06527180905788665,-0.010105179360576224,-8.227271346325744e-22,1.0152268789004457,388.8119526919165,-0.00657514830520498,0.0,14.730679573190104,5.670237079740817,0.0,1.025409893688131,388.62777087244336,0.9603056038933454,2.5913513923651098e-21,-0.2570157384069952,1.07472201416496,1.0304448356568792e-21,1.025409893688131,12.666638037971387,13.200672844365675,2.0
6.0,1.5498523757709648,1.0e-5,1.0e-5,3.560471674068432,0.03447292635844541,2.6553385265992095,-1.2991990736385395,2.5276426529856106,8.36849114394727,4.563365923057972,389.88711608429173,-0.5015821765349747,-5.5452057312205864e-21,0.38557086748662284,0.8670835673549028,2.1051513577599156e-21,1.0,388.6822168317585,2.5238166162914943,-8.253630025236037e-21,-0.09126682449719005,-8.51754457830567e-5,-2.149552512145108e-21,1.0148749113123772,388.818538892242,-0.03541969373126336,0.0,7.246053801597678,2.0178701406352317,0.0,1.0246832555191796,388.8834688220679,0.9844421162198156,3.0659755154039786e-21,-0.09602464564924443,1.1054281954293568,-2.2882960906492156e-21,1.0246832555191796,12.370178353719187,12.931857067005243,2.0
7.0,2.199114857512855,1.0e-5,1.0e-5,3.455751918948772,0.028568254362498706,2.4336221673981764,-1.3234800199165988,2.560002526114319,8.809915276899623,4.617985122525875,389.9247220842972,-0.27466351164194724,1.1660867876269046e-23,0.30902611916326095,1.0447949849661062,-6.834164295123819e-22,1.0,388.7035084619468,2.5572939866881246,1.3048092513813417e-21,-0.08477673540192993,0.0029862282286193683,-3.018469783239638e-23,1.0159568648939235,388.81625946145573,-0.025627988354757315,0.0,8.016129778495976,2.02395415753974,0.0,1.0259154687628873,388.87637319171927,0.9854112210743402,5.176203857897148e-22,-0.08581279350069476,1.1060635358450006,5.972547845109886e-22,1.0259154687628873,12.872906632971635,13.427900399425498,2.0
8.0,2.366666465704311,1.0e-5,1.0e-5,3.560471674068432,0.024950486855078422,2.48876077862343,-1.210359845191983,2.489211481959848,8.37214228149175,4.520609797683386,389.9112877710876,-0.4197311222633144,-1.148681882533473e-21,0.3950798841379366,0.8944052725008079,-1.5017623654525566e-21,1.0,388.3983619636281,2.453028557153056,1.3176536491295902e-21,-0.09198911407480742,-0.010249333788306364,-7.411631397866784e-22,1.014883860443236,388.81817820310937,-0.025988393551146304,0.0,8.285358693378974,3.1227620936853224,0.0,1.0246041666997068,388.74600606259753,0.9800623864847575,2.392701270055656e-21,-0.21321686111931307,1.0754623188856762,1.0954268025170483e-21,1.0246041666997068,12.337911059733493,12.892752079175136,2.0
9.0,2.9321531433504737,1.0e-5,1.0e-5,4.607669225265029,0.010819199731430286,2.6730032746505934,-1.242890935389659,2.5658246304864827,20.604704435422118,4.668554980822588,388.9021882180013,-1.1209657676888485,4.039375306200282e-20,1.1808141907426422,0.09708359466681328,6.078500476160843e-20,1.0,388.48624784266445,2.5438626510102234,-1.0436992602550346e-19,-0.05632727236072558,-0.007121130185462926,1.2579587446990331e-20,1.044866508718374,388.81305870980765,-0.013645500357011774,0.0,12.767526061272852,4.343336008851374,0.0,1.0549932599986216,388.69409462258153,0.9717815515104458,-6.792205053366443e-20,-0.19944230082007233,1.0975118280749923,-5.580503585897799e-20,1.0549932599986216,24.73629792564643,25.273259416244706,3.0
10.0,3.204424506661589,1.0e-5,1.0e-5,3.455751918948772,0.01924144035158537,2.328549552000929,-1.30342091647183,2.5752880660665483,8.798129182205637,4.6967912286776965,389.925715762884,-0.2742779534801331,-7.492094862072806e-25,0.3085771673111562,1.0405856150280597,-7.127106295645863e-22,1.0,388.61606381861503,2.5671018499446543,1.3557026870950929e-21,-0.0774586525323599,-0.005161265208895375,-5.005096189836525e-23,1.0159279765738527,388.81450082522196,-0.015748790155315814,0.0,9.732900130599319,2.6661777155302553,0.0,1.0261060391342613,388.8060283647964,0.9841055709933677,5.75813221840509e-22,-0.1251438968507443,1.1045442982099942,6.2833406203830865e-22,1.0261060391342613,12.950657061477951,13.494920410883333,2.0
