id,phi0,epsr,epsv,thetasf,rp_kep,ra_kep,alpha,ra,dt1,dt2,x_lpo,y_lpo,z_lpo,xdot_lpo,ydot_lpo,zdot_lpo,m_lpo,x_ra,y_ra,z_ra,xdot_ra,ydot_ra,zdot_ra,m_ra,x_rp,y_rp,z_rp,xdot_rp,ydot_rp,zdot_rp,m_rp,x_lr,y_lr,z_lr,xdot_lr,ydot_lr,zdot_lr,m_lr,t_lr,tof,m0,lfb
30.0,1.5917402778188285,1.0e-5,1.0e-5,1.8849555921538759,0.003202162980220713,6.891458327626528,0.6592518450395115,2.9986055760307355,10.476317549515953,6.574105960146111,389.22532989815613,1.1022265743966777,-6.171896359941614e-20,-0.9134510565999987,0.29716443744303644,4.688714308960781e-20,1.0,386.09233273413747,-1.242862764913922,-2.07958810794814e-19,0.0017320401383327882,-0.005581091945152676,-5.4756224122454674e-21,1.02004130383625,388.82829078885,0.013239593521180006,0.0,-15.211150208145028,19.62965094813753,0.0,1.0361547806596394,388.82829078885,0.013239593521215287,2.2550091974971777e-22,-15.211150208281666,19.62965094803142,1.720497839514019e-17,1.0361547806596394,17.050423509662064,17.050423509662064,1.0361547806596394,0.0
31.0,1.5917402778188285,1.0e-5,1.0e-5,5.026548245743669,0.0032803825162884066,6.4276747559199885,-2.4707879600721214,2.9985662054705085,10.45911218467863,6.517943375944309,388.41714742037277,-1.102226574396678,-6.171896359941614e-20,0.9134510565999987,-0.29716443744303633,4.688714308960781e-20,1.0,391.53525898842923,1.2749482112894202,-2.0892695203082423e-19,0.00053078744439198,0.0057071827018901405,-4.555951787286862e-21,1.019999132603498,388.8149234743387,-0.01359800174681236,0.0,15.251406010394714,-19.21885437678793,0.0,1.0359749520017774,388.8149234743387,-0.0135980017468152,2.3577013469045417e-22,15.251406010405201,-19.218854376779458,1.563204294534361e-17,1.0359749520017774,16.97705556062294,16.97705556062294,1.0359749520017774,0.0
32.0,1.7174039839624202,1.0e-5,1.0e-5,5.026548245743669,0.0018161041080140793,35.372029727903474,-2.4703960242397742,3.020749330280452,10.61919112675079,6.613953955589919,388.389828499887,-1.0687895822462592,-6.920446659838881e-20,0.9728550414073794,-0.3307385537555394,2.251659678259394e-19,1.0,391.5601857667187,1.2740075584382788,-2.6664822085351724e-19,0.0013806321522158774,-0.001310691721497888,5.163009070088943e-20,1.0203914944505146,388.8134624260053,-0.01148623268752413,0.0,20.512368497962402,-25.827589981768334,0.0,1.0366026407904807,388.8134624260054,-0.011486232687637403,2.3896081456526265e-22,20.512368498988938,-25.827589980950915,-4.002777816219309e-17,1.0366026407904807,17.23314508234071,17.23314508234071,1.0366026407904807,0.0
33.0,1.9268434942017398,1.0e-5,1.0e-5,0.0,0.0028551768697711428,2.4064921453887225,2.0434130988307277,2.556795206444121,8.702439060497014,4.553064371321044,387.69775954720086,0.03920966056659133,3.407846057527614e-19,-0.02821432736995582,-1.1814242930992622,5.593993797532849e-19,1.0,389.66388086457647,-2.413950256637973,1.2667073123328964e-19,0.06184092856525997,0.01429363912696891,2.523893933028494e-19,1.015693435079069,388.8315382551676,0.006160539571115658,0.0,-23.407867188176525,-11.967559135193767,0.0,1.0268532334862477,388.8315382551675,0.006160539571099969,-1.6582059347787264e-22,-23.40786718810449,-11.96755913533502,-2.2000347083337836e-16,1.0268532334862477,13.255503431818058,13.255503431818058,1.0268532334862477,0.0
34.0,1.9268434942017398,1.0e-5,1.0e-5,3.141592653589793,0.002517875094256692,2.3645866305961087,-1.1042787953015485,2.563425906752625,8.667546571111782,4.614005251285345,389.94471777132804,-0.03920966056659119,3.407846057527614e-19,0.028214327369955675,1.1814242930992622,5.593993797532849e-19,1.0,387.98716191303254,2.423936542239854,1.0847487388230466e-19,-0.06124884769146563,-0.02103722855737813,2.5209323597177436e-19,1.0156079117779602,388.8106879974058,-0.005586594840150817,0.0,25.00528097826496,12.592473665814692,0.0,1.0269170794625504,388.8106879974058,-0.0055865948401503975,-1.1835208496597663e-22,25.0052809782626,12.592473665819112,-2.498747980083727e-16,1.0269170794625504,13.281551822395233,13.281551822397127,1.0269170794625504,0.0
35.0,1.9687313962496036,1.0e-5,1.0e-5,0.0,0.10364181146240468,3.3202803061452437,2.2305428546745976,2.3661396584193883,8.282269907874547,4.251898557878645,387.6984392244122,0.01744281840535363,5.295582909898062e-19,-0.013931915724612515,-1.1994267640883005,3.6574733223902897e-19,1.0,389.4392502388601,-2.2840049410258976,6.547740937616336e-19,0.13812851090862782,0.0349019810957074,3.349593228786633e-19,1.0146635785773455,388.7645860195729,0.09191351171381261,0.0,-3.3972424550523748,-2.635237046853272,0.0,1.0250852038573637,388.88642736291433,-1.0310298603264234,-5.73155052774306e-19,0.3096492426102963,-1.1114458288953701,-5.208809003127736e-19,1.0235391510032135,11.903397379254077,12.534168465753192,1.0250852038573637,0.0
36.0,1.9687313962496036,1.0e-5,1.0e-5,3.141592653589793,0.08522156925936325,3.0589583857505853,-0.9813118426541599,2.3743968175527455,8.308263693123429,4.260070513244033,389.9440380941167,-0.017442818405353493,5.295582909898062e-19,0.01393191572461237,1.1994267640883005,3.6574733223902897e-19,1.0,388.21622064787084,2.29602122226558,6.171157877237476e-19,-0.13563969694042732,-0.032576079384088165,3.3647394549587826e-19,1.0147272907019516,388.8614316748401,-0.08063751561806164,0.0,3.947649043449503,2.640224311108992,0.0,1.0251689458710802,388.75303346079517,1.048709766018513,-6.012955432621141e-19,-0.29016308143648023,1.0685994607164393,-2.6360646075786924e-19,1.0235901782799162,11.924215898164235,12.568334206367462,1.0251689458710802,0.0
37.0,2.2619467105846507,1.0e-5,1.0e-5,0.0,0.05599900036334465,2.0613071101339036,2.586932046582472,2.160908747515284,7.145556174871843,4.023649331610749,387.675621893924,-0.08194446279613121,-1.9149521022301717e-21,0.017610032858947945,-1.0418552527099032,-9.360111338061369e-21,1.0,390.61937434885516,-1.1984300801082313,-2.709751649744966e-21,0.1209423087267752,0.17732784499000567,-3.404866747303828e-21,1.011877433877857,388.76616783426783,0.03907739725650314,0.0,-3.086567806466082,-4.982062430957001,0.0,1.0217396083911938,388.76616783426783,0.039077397256499426,-2.7140663469238236e-23,-3.08656780646589,-4.982062430957122,1.1943927959158948e-19,1.0217396083911938,11.169205506343978,11.169205506482593,1.0217396083911938,0.0
38.0,2.2619467105846507,1.0e-5,1.0e-5,3.141592653589793,0.059027876772318064,2.0555032270602056,-0.5598505747852974,2.1507836147177763,7.156861505137452,3.9706088352730626,389.9668554246049,0.08194446279613135,-1.9149521022301717e-21,-0.01761003285894807,1.0418552527099032,-9.360111338061369e-21,1.0,387.04529469781403,1.2132160578916857,-2.379743788312748e-21,-0.12716945470002777,-0.1745158112698984,-3.43994059285739e-21,1.0119051438268944,388.8790867128867,-0.04063716540583069,0.0,3.029194008828531,4.833243872245951,0.0,1.0216373133157612,388.8790867128867,-0.04063716540582667,-2.9100180415461384e-23,3.0291940088283216,4.833243872246082,1.1429870588337522e-19,1.0216373133157612,11.127470340410515,11.127470340410515,1.0216373133157612,0.0
39.0,2.303834612632515,1.0e-5,1.0e-5,0.0,0.01050069017797777,2.437864854939152,2.732946579626358,2.3927629001924124,7.7345541737989025,4.468251983268316,387.6670689315592,-0.07673298519068078,-4.348490809536947e-21,0.010467065514568706,-1.0134073301970954,-1.1432640211458688e-20,1.0,390.890946754136,-1.200675934030665,-9.638256567575691e-21,0.057961042153982706,0.09755960944785286,-3.882497728950761e-21,1.013321098708681,388.81512900323764,0.01580023573636786,0.0,-5.438889085391125,-12.560293206015729,0.0,1.0242730175262225,388.81512900323764,0.015800235736358,3.1897756019943354e-23,-5.438889085384658,-12.560293206018507,9.014025949811664e-19,1.0242730175262225,12.202806157067219,12.202806157067219,1.0242730175262225,0.0
