id,phi0,epsr,epsv,thetasf,rp_kep,ra_kep,alpha,ra,dt1,dt2,x_lpo,y_lpo,z_lpo,xdot_lpo,ydot_lpo,zdot_lpo,m_lpo,x_ra,y_ra,z_ra,xdot_ra,ydot_ra,zdot_ra,m_ra,x_rp,y_rp,z_rp,xdot_rp,ydot_rp,zdot_rp,m_rp,x_lr,y_lr,z_lr,xdot_lr,ydot_lr,zdot_lr,m_lr,t_lr,tof,lfb
1.0,0.0,1.0e-5,1.0e-5,1.8849555921538759,0.07528371497850596,2.1444436869790104,0.35867203777767276,2.0785232168214645,7.717004554335063,3.886449438764351,389.1681501375468,1.0676927880570937,6.254866505756308e-23,-1.1450853119707967,0.3720499460711885,0.0,1.0,386.828070745068,-0.5895255962920654,2.1922665355261525e-22,0.07444332649116671,-0.2452729030447768,6.243644507593719e-24,1.0132780837203355,388.90386441341155,0.02576989091486241,0.0,-1.7675142795851146,4.714785829452391,0.0,1.0212477729728202,387.8384321658591,0.09288419132144725,4.402876285239508e-23,-0.9890956254546441,-0.2233300165828,1.1384673466147202e-22,1.0212477729728202,10.968542517838358,11.603453993099414,164.0
