id,phi0,epsr,epsv,thetasf,rp_kep,ra_kep,alpha,ra,dt1,dt2,x_lpo,y_lpo,z_lpo,xdot_lpo,ydot_lpo,zdot_lpo,m_lpo,x_ra,y_ra,z_ra,xdot_ra,ydot_ra,zdot_ra,m_ra,x_rp,y_rp,z_rp,xdot_rp,ydot_rp,zdot_rp,m_rp,x_lr,y_lr,z_lr,xdot_lr,ydot_lr,zdot_lr,m_lr,t_lr,tof,lfb
37.0,3.602359576116296,1.0e-5,1.0e-5,0.41887902047863906,0.042649987504458406,2.4684372922244218,-0.9258720791308379,2.472989648113548,14.713648412440138,4.329334546437478,387.77049140308867,0.5205838991603365,-7.192777505591315e-21,-0.3929463012680737,-0.8806258542288394,6.2539116799759476e-21,1.0,387.731266180211,2.219828325475373,4.6287844940327266e-21,-0.1195358551446002,-0.05838577832056625,3.576764842864092e-21,1.0304272229360283,388.85523641346214,-0.025265374157673638,0.0,5.392706891295857,4.056534506323371,0.0,1.0396851863194672,388.57380241284733,0.9520912279228961,-7.645753914648205e-21,-0.5106621260966905,1.0157545163997999,-1.368885063320108e-22,1.0396851863194672,18.490786824278075,19.042982958877616,2.0
38.0,3.602359576116296,1.0e-5,1.0e-5,3.560471674068432,0.04083656206178282,2.425557993731631,2.2183565650258643,2.4700337759841675,14.691158690333406,4.2865946932846555,389.87198591544023,-0.520583899160336,-7.192777505591315e-21,0.39294630126807323,0.8806258542288395,6.2539116799759476e-21,1.0,389.92104662329933,-2.2116711547488372,4.45538972074928e-21,0.11939860615438186,0.05175350746276176,3.59911041812838e-21,1.0303720994590604,388.78879216035773,0.023263238084352836,0.0,-5.501391876593564,-4.161042619386889,0.0,1.0395206260440886,389.0811471269437,-0.9522577409741235,-7.665354234597776e-21,0.5146105696328974,-1.007934493439423,-1.2709542359324837e-22,1.0395206260440886,18.423648196377883,18.97775338361806,2.0
39.0,3.6651914291880927,1.0e-5,1.0e-5,0.3141592653589793,0.04861897338959778,3.502048854249773,2.1420208611063005,2.8446872661465963,8.403578886046201,4.823866781222694,387.7391218500197,0.4249483874861789,-8.406385967134413e-21,-0.31317622944441564,-0.9439843716396252,1.466703756055117e-20,1.0,389.5239911200292,-2.756516755085239,-3.814599035824627e-20,0.04379185219337807,0.008826948167086148,-9.232193011829993e-22,1.0149609131953823,388.80710156394247,0.04107247594005754,0.0,-5.325780179802448,-3.4228657799714375,0.0,1.025469207597341,388.96649040209365,-0.9696266489656925,-7.753901706667398e-21,0.3974904018535702,-1.1532739984286249,-1.5923992093164407e-20,1.025469207597341,12.690837409831804,13.227445667268896,2.0
40.0,3.6651914291880927,1.0e-5,1.0e-5,3.455751918948772,0.07624566716812928,3.680844529296503,-0.9641442738985447,2.8131391846516682,8.368651135097174,4.7508659944161025,389.9033554685092,-0.4249483874861784,-8.406385967134413e-21,0.31317622944441514,0.9439843716396251,1.466703756055117e-20,1.0,388.15733318030146,2.7336754721849443,-3.7702258400191244e-20,-0.055749088092014724,-0.0059465797997384565,-1.054116986185894e-21,1.014875303453341,388.8526361784874,-0.06402307348478976,0.0,4.139431625290893,2.8725465708077706,0.0,1.0251512903380058,388.746138299002,0.979343734922267,-7.568437162730094e-21,-0.3857059528901469,1.1566429989001132,-1.5938729042067588e-20,1.0251512903380058,12.561130968301553,13.119517129513277,2.0
41.0,3.9584067435231396,1.0e-5,1.0e-5,0.10471975511965977,0.024824915670308603,3.2418621187349412,2.0757311791635202,3.213886826217739,9.398759849600436,5.464442967599149,387.70696155487536,0.14031967699951448,5.341756930231693e-20,-0.14307024398597804,-1.1878876906094815,4.8296361212196657e-20,1.0,389.42463290031014,-3.156736276854439,-8.568525463045954e-20,-0.0036004119515775433,-0.002179619237118658,2.7326121468819655e-20,1.0174001536972117,388.81259929394724,0.010052932536622856,0.0,-7.7780417111389575,-4.29913758632406,0.0,1.0295571302746906,389.00195519792334,-0.969559033861899,-1.0672193873753226e-19,0.38449082744302154,-1.2105382563288551,-6.166385311057523e-20,1.0295571302746906,14.358660996406627,14.863202817199586,3.0
42.0,3.9584067435231396,1.0e-5,1.0e-5,3.246312408709453,0.059698763589992626,3.6970687786181897,-1.0124881508297718,3.1841660603131117,9.420584300719803,5.356268032722305,389.93551576365354,-0.14031967699951434,5.341756930231693e-20,0.1430702439859779,1.1878876906094815,4.8296361212196657e-20,1.0,388.2720782444959,3.1364528273993146,-9.133735650688029e-20,-0.009599001935708609,0.011646169870157357,2.6993753729509898e-20,1.0174536465566077,388.8485735907235,-0.03926583694967165,0.0,4.840311253696935,3.02323521403476,0.0,1.0292926021095126,388.7517331253861,0.9799924981291125,-1.0641041227155697e-19,-0.3640794636089851,1.2205985281834117,-6.3545668625855e-20,1.0292926021095126,14.250736670399002,14.776852333442108,3.0
43.0,3.9793506945470716,1.0e-5,1.0e-5,0.10471975511965977,0.01940317253619884,3.094243634222126,2.066100572252877,3.212157816353314,9.447310156244312,5.425797552415396,387.7059181810227,0.12888426621327762,6.49304766807365e-20,-0.134998336307557,-1.1945099183625238,3.0929104059606996e-20,1.0,389.44027282644123,-3.15194456439631,-5.074258559427932e-20,-0.006117395496780661,-0.007735165884998459,3.274439332099306e-20,1.0175191530237109,388.8152789215829,0.0053670079306973265,0.0,-8.850390902427378,-4.781165791381533,0.0,1.0295979564699742,389.0246424225169,-0.9610320068769124,-1.1501475752354644e-19,0.3910475600227207,-1.2107103376995427,-5.321921914521387e-20,1.0295979564699742,14.375317599818045,14.873107708659708,3.0
44.0,3.9793506945470716,1.0e-5,1.0e-5,3.246312408709453,0.049009498434842036,3.582878025941994,-1.027292257921963,3.185687999707316,9.417199585686827,5.372476303674992,389.9365591375062,-0.12888426621327745,6.49304766807365e-20,0.13499833630755684,1.1945099183625238,3.0929104059606996e-20,1.0,388.254427530765,3.1348577601046532,-5.612540504944657e-20,-0.006909663894149791,0.008777927685273326,3.279454702537194e-20,1.0174453504402978,388.84242790877363,-0.030529393491518023,0.0,5.397517070909221,3.261194953911419,0.0,1.0293377777031283,388.72150469956165,0.979378080360116,-1.1549064044432416e-19,-0.3695227851162996,1.216120601333238,-5.48183008146465e-20,1.0293377777031283,14.26916777393654,14.789675889361819,3.0
45.0,4.1469023027385274,1.0e-5,1.0e-5,0.20943951023931953,0.07686425880626312,3.4831477493373506,2.202442606937436,2.661629864155325,8.42441436219389,4.52004619351262,387.7038482375579,0.16749911745891677,8.580221254499361e-23,-0.2007697558739305,-1.1127073181374934,-4.189256584925418e-22,1.0,389.579805914939,-2.5512446476929367,8.327722804128023e-22,0.07996202889673418,0.019653139543687737,-3.2186724860949297e-25,1.0150119820432761,388.78713288603853,0.06654878224945143,0.0,-4.047271276950616,-2.961142392283193,0.0,1.024709250904163,388.9237937557799,-0.9730705376196513,2.336208113546029e-22,0.41565341402043166,-1.1239687556842726,3.886606321343004e-22,1.024709250904163,12.380784158373453,12.94446055570651,2.0
46.0,4.251622057858187,1.0e-5,1.0e-5,0.3141592653589793,0.04986987041442066,2.25553375189754,1.9800267488459187,2.436561158403405,7.818379856158064,4.154004908175422,387.7081473174849,0.2748864109359481,-1.6354387651482038e-22,-0.3056674698322446,-1.003942589040008,-9.833505853902844e-22,1.0,389.61853808624306,-2.3024213129615787,1.271703709693768e-21,0.13310202416140407,0.04211598687445341,-2.617879764653077e-22,1.013526559843677,388.80607579444603,0.05696489331805895,0.0,-5.71168300006121,-2.4772514788008597,0.0,1.0222476375246232,388.8544221240073,-0.9872085183640491,9.819111024421077e-22,0.34905886201189873,-1.099330692148257,1.1718866345213071e-21,1.0222476375246232,11.37647531808713,11.972384764333485,3.0
